timestamp,strategy,reason,duration_s
2019-02-12 00:00:00+00:00,rolling_sarima,scheduled,2.0305819511413574
2019-02-12 01:00:00+00:00,rolling_sarima,scheduled,0.017701387405395508
2019-02-12 02:00:00+00:00,rolling_sarima,scheduled,0.007305622100830078
2019-02-12 03:00:00+00:00,rolling_sarima,scheduled,0.004074811935424805
2019-02-12 04:00:00+00:00,rolling_sarima,scheduled,0.0030112266540527344
2019-02-12 05:00:00+00:00,rolling_sarima,scheduled,0.0013806819915771484
2019-02-12 06:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-12 07:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-12 08:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-12 09:00:00+00:00,rolling_sarima,scheduled,0.007092475891113281
2019-02-12 10:00:00+00:00,rolling_sarima,scheduled,0.002008199691772461
2019-02-12 11:00:00+00:00,rolling_sarima,scheduled,0.0025186538696289062
2019-02-12 12:00:00+00:00,rolling_sarima,scheduled,0.003992557525634766
2019-02-12 13:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-12 14:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-12 15:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-12 16:00:00+00:00,rolling_sarima,scheduled,0.010130167007446289
2019-02-12 17:00:00+00:00,rolling_sarima,scheduled,0.003489971160888672
2019-02-12 18:00:00+00:00,rolling_sarima,scheduled,0.0020902156829833984
2019-02-12 19:00:00+00:00,rolling_sarima,scheduled,0.008459329605102539
2019-02-12 20:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-12 21:00:00+00:00,rolling_sarima,scheduled,0.0052869319915771484
2019-02-12 22:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-12 23:00:00+00:00,rolling_sarima,scheduled,0.010505914688110352
2019-02-13 00:00:00+00:00,rolling_sarima,scheduled,1.788299322128296
2019-02-13 01:00:00+00:00,rolling_sarima,scheduled,0.021419763565063477
2019-02-13 02:00:00+00:00,rolling_sarima,scheduled,0.002575397491455078
2019-02-13 03:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-13 04:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-13 05:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-13 06:00:00+00:00,rolling_sarima,scheduled,0.007093906402587891
2019-02-13 07:00:00+00:00,rolling_sarima,scheduled,0.004540205001831055
2019-02-13 08:00:00+00:00,rolling_sarima,scheduled,0.0020096302032470703
2019-02-13 09:00:00+00:00,rolling_sarima,scheduled,0.0020041465759277344
2019-02-13 10:00:00+00:00,rolling_sarima,scheduled,0.0025081634521484375
2019-02-13 11:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-13 12:00:00+00:00,rolling_sarima,scheduled,0.0020029544830322266
2019-02-13 13:00:00+00:00,rolling_sarima,scheduled,0.0020024776458740234
2019-02-13 14:00:00+00:00,rolling_sarima,scheduled,0.002318859100341797
2019-02-13 15:00:00+00:00,rolling_sarima,scheduled,0.0028715133666992188
2019-02-13 16:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-13 17:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-13 18:00:00+00:00,rolling_sarima,scheduled,0.0040128231048583984
2019-02-13 19:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-13 20:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-13 21:00:00+00:00,rolling_sarima,scheduled,0.0
2019-02-13 22:00:00+00:00,rolling_sarima,scheduled,0.0
